"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Human Resources","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","West Midlands","Outside London","40","40","35800","32770"
"In post","2023","Asian","Human Resources","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","West Yorkshire","Outside London","25","20","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inspector of Education and Training","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Greater Manchester","Outside London","15","15","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Inner London - East","London","15","15","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Inner London - West","London","30","30","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Outer London - South","London","30","30","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Outer London - West and North West","London","75","70","30690","30200"
"In post","2023","Asian","Intelligence Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intelligence Analysis","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Internal Audit","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Internal Audit","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Inner London - West","London","55","55","47740","44960"
"In post","2023","Asian","Internal Audit","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
