"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Mixed","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Anglia","Peterborough","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Anglia","Suffolk CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Wales","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Wales","Monmouthshire and Newport","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Eastern Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Eastern Scotland","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Eastern Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Essex","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Essex","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Greater Manchester","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Greater Manchester","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Greater Manchester","Greater Manchester South West","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Greater Manchester","Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Hampshire and Isle of Wight","Central Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Hampshire and Isle of Wight","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Hampshire and Isle of Wight","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Hampshire and Isle of Wight","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Inner London - East","Hackney and Newham","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Inner London - East","Haringey and Islington","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Inner London - East","Lambeth","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Inner London - East","Lewisham and Southwark","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Inner London - East","Tower Hamlets","London","50","[c]","44550","41080"
"Leaver CS","2023","Mixed","Inner London - West","Camden and City of London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Inner London - West","Wandsworth","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Inner London - West","Westminster","London","215","[c]","41930","40050"
"Leaver CS","2023","Mixed","Kent","East Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Kent","Kent Thames Gateway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Kent","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Lancashire","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Lancashire","Blackpool","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Lancashire","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Lincolnshire","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Merseyside","Liverpool","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Merseyside","Sefton","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northumberland, and Tyne and Wear","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northumberland, and Tyne and Wear","Tyneside","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - East and North East","Barking & Dagenham and Havering","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - East and North East","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - East and North East","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - East and North East","Redbridge and Waltham Forest","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - South","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - South","Croydon","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - West and North West","Barnet","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - West and North West","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - West and North West","Ealing","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - West and North West","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - West and North West","Hounslow and Richmond upon Thames","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Shropshire and Staffordshire","Staffordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Shropshire and Staffordshire","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","South Yorkshire","Sheffield","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Surrey, East and West Sussex","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Surrey, East and West Sussex","East Sussex CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Surrey, East and West Sussex","West Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Surrey, East and West Sussex","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Tees Valley and Durham","Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Central Scotland","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands","Birmingham","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands","Coventry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Wales and The Valleys","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Yorkshire","Bradford","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
