"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Internal Audit","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Eastern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","20","20","54810","52900"
"In post","2023","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","45","40","41580","42360"
"In post","2023","Internal Audit","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Greater Manchester","SEO/HEO","15","15","40520","42510"
"In post","2023","Internal Audit","Hampshire and Isle of Wight","AA/AO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Hampshire and Isle of Wight","EO","10","10","[c]","[c]"
"In post","2023","Internal Audit","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Hampshire and Isle of Wight","SEO/HEO","25","25","37230","34300"
"In post","2023","Internal Audit","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Inner London - East","SEO/HEO","10","10","46520","46950"
"In post","2023","Internal Audit","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Inner London - West","G6/G7","65","65","61900","60240"
"In post","2023","Internal Audit","Inner London - West","SCS level","15","15","99870","93220"
"In post","2023","Internal Audit","Inner London - West","SEO/HEO","85","80","42450","43000"
"In post","2023","Internal Audit","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Lancashire","SEO/HEO","10","10","44960","43520"
"In post","2023","Internal Audit","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2023","Internal Audit","Merseyside","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Internal Audit","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","G6/G7","15","15","57530","57970"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","SEO/HEO","20","15","42820","42700"
"In post","2023","Internal Audit","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - West and North West","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","SEO/HEO","15","15","39940","38400"
"In post","2023","Internal Audit","South Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Internal Audit","South Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","G6/G7","10","10","53560","49960"
"In post","2023","Internal Audit","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","SEO/HEO","20","20","38920","39660"
"In post","2023","Internal Audit","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2023","Internal Audit","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","SEO/HEO","15","15","41690","43160"
"In post","2023","Internal Audit","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Central Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","Internal Audit","West Central Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","West Midlands","G6/G7","15","15","59590","59310"
"In post","2023","Internal Audit","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Midlands","SEO/HEO","15","15","40660","43140"
"In post","2023","Internal Audit","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Wales and The Valleys","G6/G7","10","10","58890","59830"
"In post","2023","Internal Audit","West Wales and The Valleys","SEO/HEO","15","15","39970","39690"
"In post","2023","Internal Audit","West Yorkshire","G6/G7","10","10","59320","59310"
"In post","2023","Internal Audit","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Yorkshire","SEO/HEO","10","10","40060","42240"
"In post","2023","International Trade","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Derbyshire and Nottinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2023","International Trade","Derbyshire and Nottinghamshire","SEO/HEO","40","35","44160","45170"
"In post","2023","International Trade","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","East Anglia","G6/G7","10","10","[c]","[c]"
"In post","2023","International Trade","East Anglia","SEO/HEO","25","25","42890","45190"
"In post","2023","International Trade","East Wales","G6/G7","10","10","57230","55280"
"In post","2023","International Trade","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","East Wales","SEO/HEO","10","10","37060","38050"
"In post","2023","International Trade","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Eastern Scotland","G6/G7","15","15","55410","52760"
"In post","2023","International Trade","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Eastern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2023","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","40","40","38810","41960"
"In post","2023","International Trade","Greater Manchester","EO","10","10","25510","26060"
"In post","2023","International Trade","Greater Manchester","G6/G7","20","20","53870","52530"
"In post","2023","International Trade","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Greater Manchester","SEO/HEO","55","50","37480","38050"
"In post","2023","International Trade","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Hampshire and Isle of Wight","SEO/HEO","20","20","41860","42780"
"In post","2023","International Trade","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Inner London - East","SEO/HEO","5","5","[c]","[c]"
"In post","2023","International Trade","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Inner London - West","EO","75","75","29620","29280"
"In post","2023","International Trade","Inner London - West","G6/G7","595","585","59350","55500"
"In post","2023","International Trade","Inner London - West","SCS level","95","90","84340","77040"
"In post","2023","International Trade","Inner London - West","SEO/HEO","605","600","39320","41550"
"In post","2023","International Trade","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Merseyside","SEO/HEO","10","10","[c]","[c]"
"In post","2023","International Trade","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Northern Ireland","G6/G7","5","5","[c]","[c]"
"In post","2023","International Trade","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Northern Ireland","SEO/HEO","10","10","35920","35000"
"In post","2023","International Trade","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Outer London - South","SEO/HEO","10","10","39970","39790"
"In post","2023","International Trade","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Overseas","G6/G7","100","100","58480","57720"
"In post","2023","International Trade","Overseas","SCS level","30","30","85980","77940"
"In post","2023","International Trade","Overseas","SEO/HEO","50","50","39180","39450"
"In post","2023","International Trade","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Tees Valley and Durham","EO","15","15","25450","25660"
"In post","2023","International Trade","Tees Valley and Durham","G6/G7","25","25","53840","52000"
"In post","2023","International Trade","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Tees Valley and Durham","SEO/HEO","60","60","35360","37360"
"In post","2023","International Trade","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","West Midlands","EO","10","5","[c]","[c]"
"In post","2023","International Trade","West Midlands","G6/G7","20","20","53570","53880"
"In post","2023","International Trade","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","West Midlands","SEO/HEO","45","45","38230","38190"
"In post","2023","International Trade","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","West Yorkshire","G6/G7","15","15","55650","54320"
"In post","2023","International Trade","West Yorkshire","SEO/HEO","50","45","40060","42510"
"In post","2023","Knowledge and Information Management","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Bedfordshire and Hertfordshire","EO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Bedfordshire and Hertfordshire","SEO/HEO","15","15","39640","38020"
"In post","2023","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","15","15","24920","26100"
"In post","2023","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","EO","15","15","28260","28540"
"In post","2023","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","35","20","58750","58820"
"In post","2023","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","40","40","36370","35270"
"In post","2023","Knowledge and Information Management","Cheshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Cheshire","EO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Cheshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Derbyshire and Nottinghamshire","EO","10","10","27070","27200"
"In post","2023","Knowledge and Information Management","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Derbyshire and Nottinghamshire","SEO/HEO","30","30","36810","34720"
"In post","2023","Knowledge and Information Management","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Devon","EO","10","10","[c]","[c]"
"In post","2023","Knowledge and Information Management","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Devon","SEO/HEO","20","20","35530","34170"
"In post","2023","Knowledge and Information Management","Dorset and Somerset","AA/AO","25","25","22090","22220"
"In post","2023","Knowledge and Information Management","Dorset and Somerset","EO","15","15","27730","27470"
"In post","2023","Knowledge and Information Management","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Dorset and Somerset","SEO/HEO","15","10","37450","36920"
"In post","2023","Knowledge and Information Management","East Anglia","AA/AO","10","10","[c]","[c]"
"In post","2023","Knowledge and Information Management","East Anglia","EO","20","20","27090","27470"
"In post","2023","Knowledge and Information Management","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","East Anglia","SEO/HEO","20","20","35560","34300"
"In post","2023","Knowledge and Information Management","East Wales","AA/AO","25","25","24340","25620"
"In post","2023","Knowledge and Information Management","East Wales","EO","40","35","28760","28310"
"In post","2023","Knowledge and Information Management","East Wales","G6/G7","15","15","60330","62180"
"In post","2023","Knowledge and Information Management","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","East Wales","SEO/HEO","65","60","38530","39690"
"In post","2023","Knowledge and Information Management","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Eastern Scotland","AA/AO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Eastern Scotland","EO","10","10","[c]","[c]"
"In post","2023","Knowledge and Information Management","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Eastern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Essex","AA/AO","10","10","23510","23720"
"In post","2023","Knowledge and Information Management","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","40","35","22250","22220"
"In post","2023","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","35","27250","27470"
"In post","2023","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","25","20","55890","56080"
"In post","2023","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","60","55","35820","34300"
"In post","2023","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","25","35280","32210"
"In post","2023","Knowledge and Information Management","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Greater Manchester","G6/G7","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Greater Manchester","SEO/HEO","10","10","34990","34170"
"In post","2023","Knowledge and Information Management","Hampshire and Isle of Wight","AA/AO","30","25","22140","22220"
"In post","2023","Knowledge and Information Management","Hampshire and Isle of Wight","EO","55","55","27120","27470"
"In post","2023","Knowledge and Information Management","Hampshire and Isle of Wight","G6/G7","15","15","50410","51130"
"In post","2023","Knowledge and Information Management","Hampshire and Isle of Wight","SEO/HEO","70","65","35840","34300"
"In post","2023","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","EO","10","10","[c]","[c]"
"In post","2023","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Inner London - East","EO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Inner London - East","G6/G7","10","10","60280","59740"
"In post","2023","Knowledge and Information Management","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Inner London - East","SEO/HEO","25","25","41420","41480"
"In post","2023","Knowledge and Information Management","Inner London - West","AA/AO","50","50","26100","25610"
"In post","2023","Knowledge and Information Management","Inner London - West","EO","125","120","31020","31030"
"In post","2023","Knowledge and Information Management","Inner London - West","G6/G7","160","145","60710","57910"
"In post","2023","Knowledge and Information Management","Inner London - West","SCS level","10","10","86470","84540"
"In post","2023","Knowledge and Information Management","Inner London - West","SEO/HEO","270","265","40130","39150"
"In post","2023","Knowledge and Information Management","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Lancashire","EO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Lancashire","SEO/HEO","10","10","35510","34170"
"In post","2023","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Lincolnshire","AA/AO","10","10","[c]","[c]"
"In post","2023","Knowledge and Information Management","Lincolnshire","EO","15","15","27590","27470"
"In post","2023","Knowledge and Information Management","Lincolnshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Knowledge and Information Management","Merseyside","AA/AO","10","10","22370","21690"
"In post","2023","Knowledge and Information Management","Merseyside","EO","60","60","28230","28120"
"In post","2023","Knowledge and Information Management","Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Merseyside","SEO/HEO","70","65","35130","34170"
"In post","2023","Knowledge and Information Management","North Yorkshire","AA/AO","10","10","22290","22220"
"In post","2023","Knowledge and Information Management","North Yorkshire","EO","10","10","[c]","[c]"
"In post","2023","Knowledge and Information Management","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Northern Ireland","AA/AO","15","10","23110","22970"
"In post","2023","Knowledge and Information Management","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Northumberland, and Tyne and Wear","AA/AO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Northumberland, and Tyne and Wear","EO","10","10","27010","27450"
"In post","2023","Knowledge and Information Management","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Northumberland, and Tyne and Wear","SEO/HEO","15","10","35370","34170"
"In post","2023","Knowledge and Information Management","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Outer London - South","EO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Outer London - South","G6/G7","10","10","[c]","[c]"
"In post","2023","Knowledge and Information Management","Outer London - South","SEO/HEO","20","20","40710","42010"
"In post","2023","Knowledge and Information Management","Outer London - West and North West","AA/AO","20","15","25280","25300"
"In post","2023","Knowledge and Information Management","Outer London - West and North West","EO","25","25","27560","26590"
"In post","2023","Knowledge and Information Management","Outer London - West and North West","G6/G7","20","20","56230","54700"
"In post","2023","Knowledge and Information Management","Outer London - West and North West","SEO/HEO","70","70","34580","33660"
"In post","2023","Knowledge and Information Management","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","EO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Shropshire and Staffordshire","AA/AO","60","55","21730","21780"
"In post","2023","Knowledge and Information Management","Shropshire and Staffordshire","EO","25","25","26880","27080"
"In post","2023","Knowledge and Information Management","Shropshire and Staffordshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Shropshire and Staffordshire","SEO/HEO","20","20","36520","34300"
"In post","2023","Knowledge and Information Management","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","South Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","South Yorkshire","SEO/HEO","15","15","35320","34170"
"In post","2023","Knowledge and Information Management","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Surrey, East and West Sussex","EO","10","10","27370","27450"
"In post","2023","Knowledge and Information Management","Surrey, East and West Sussex","G6/G7","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Surrey, East and West Sussex","SEO/HEO","15","15","36360","35000"
"In post","2023","Knowledge and Information Management","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Tees Valley and Durham","SEO/HEO","15","15","35130","34170"
"In post","2023","Knowledge and Information Management","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","West Central Scotland","AA/AO","20","15","22260","22220"
"In post","2023","Knowledge and Information Management","West Central Scotland","EO","20","15","27990","28120"
"In post","2023","Knowledge and Information Management","West Central Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","West Central Scotland","SEO/HEO","10","10","34440","34170"
"In post","2023","Knowledge and Information Management","West Midlands","EO","10","10","[c]","[c]"
"In post","2023","Knowledge and Information Management","West Midlands","G6/G7","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","West Midlands","SEO/HEO","20","20","36830","37540"
"In post","2023","Knowledge and Information Management","West Wales and The Valleys","AA/AO","15","10","25360","25620"
"In post","2023","Knowledge and Information Management","West Wales and The Valleys","EO","10","10","29060","29250"
"In post","2023","Knowledge and Information Management","West Wales and The Valleys","G6/G7","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","West Wales and The Valleys","SEO/HEO","20","20","40870","39690"
"In post","2023","Knowledge and Information Management","West Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","West Yorkshire","EO","35","30","27930","28120"
"In post","2023","Knowledge and Information Management","West Yorkshire","G6/G7","10","10","55290","50830"
"In post","2023","Knowledge and Information Management","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","West Yorkshire","SEO/HEO","40","35","35040","34170"
"In post","2023","Legal","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Bedfordshire and Hertfordshire","G6/G7","95","85","61010","62890"
