"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Legal","London","Inner London - East","EO","200","195","32800","32540"
"In post","2023","Legal","London","Inner London - East","G6/G7","360","345","68020","65690"
"In post","2023","Legal","London","Inner London - East","SCS level","50","50","102450","1e+05"
"In post","2023","Legal","London","Inner London - East","SEO/HEO","305","300","41990","39790"
"In post","2023","Legal","London","Inner London - West","AA/AO","15","15","25440","24280"
"In post","2023","Legal","London","Inner London - West","EO","200","195","30310","29660"
"In post","2023","Legal","London","Inner London - West","G6/G7","2515","2335","62190","63380"
"In post","2023","Legal","London","Inner London - West","SCS level","295","280","87760","81780"
"In post","2023","Legal","London","Inner London - West","SEO/HEO","230","220","42490","43650"
"In post","2023","Legal","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","London","Outer London - East and North East","G6/G7","10","10","[c]","[c]"
"In post","2023","Legal","London","Outer London - East and North East","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Legal","London","Outer London - South","AA/AO","10","10","[c]","[c]"
"In post","2023","Legal","London","Outer London - South","EO","95","90","32680","32540"
"In post","2023","Legal","London","Outer London - South","G6/G7","85","80","69670","66710"
"In post","2023","Legal","London","Outer London - South","SCS level","5","5","[c]","[c]"
"In post","2023","Legal","London","Outer London - South","SEO/HEO","165","160","42290","39790"
"In post","2023","Legal","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","London","Outer London - West and North West","G6/G7","20","20","64740","65640"
"In post","2023","Legal","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","London","Outer London - West and North West","SEO/HEO","40","35","45330","43650"
"In post","2023","Legal","North East (England)","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","North East (England)","Northumberland, and Tyne and Wear","EO","30","30","28520","28130"
"In post","2023","Legal","North East (England)","Northumberland, and Tyne and Wear","G6/G7","110","105","56510","56450"
"In post","2023","Legal","North East (England)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","75","70","38950","38760"
"In post","2023","Legal","North East (England)","Tees Valley and Durham","EO","15","15","27160","27400"
"In post","2023","Legal","North East (England)","Tees Valley and Durham","G6/G7","75","70","57790","56450"
"In post","2023","Legal","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","North East (England)","Tees Valley and Durham","SEO/HEO","45","45","40110","39520"
"In post","2023","Legal","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","North West (England)","Cheshire","G6/G7","20","20","63550","59480"
"In post","2023","Legal","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","North West (England)","Cheshire","SEO/HEO","15","15","41410","41250"
"In post","2023","Legal","North West (England)","Cumbria","G6/G7","15","15","56820","56450"
"In post","2023","Legal","North West (England)","Cumbria","SEO/HEO","10","10","39230","37830"
"In post","2023","Legal","North West (England)","Greater Manchester","AA/AO","20","15","22520","22520"
"In post","2023","Legal","North West (England)","Greater Manchester","EO","110","110","28110","28130"
"In post","2023","Legal","North West (England)","Greater Manchester","G6/G7","275","255","57650","56450"
"In post","2023","Legal","North West (England)","Greater Manchester","SCS level","5","5","[c]","[c]"
"In post","2023","Legal","North West (England)","Greater Manchester","SEO/HEO","230","215","37890","35000"
"In post","2023","Legal","North West (England)","Lancashire","EO","10","10","28170","28080"
"In post","2023","Legal","North West (England)","Lancashire","G6/G7","105","100","56080","56450"
"In post","2023","Legal","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","North West (England)","Lancashire","SEO/HEO","40","35","38730","37680"
"In post","2023","Legal","North West (England)","Merseyside","AA/AO","5","5","[c]","[c]"
"In post","2023","Legal","North West (England)","Merseyside","EO","25","25","27750","27890"
"In post","2023","Legal","North West (England)","Merseyside","G6/G7","175","165","56310","56450"
"In post","2023","Legal","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","North West (England)","Merseyside","SEO/HEO","90","85","38530","37720"
"In post","2023","Legal","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Northern Ireland","Northern Ireland","AA/AO","10","5","[c]","[c]"
"In post","2023","Legal","Northern Ireland","Northern Ireland","EO","50","45","28460","28130"
"In post","2023","Legal","Northern Ireland","Northern Ireland","G6/G7","10","5","[c]","[c]"
"In post","2023","Legal","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Northern Ireland","Northern Ireland","SEO/HEO","45","45","37610","35040"
"In post","2023","Legal","Overseas","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2023","Legal","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Scotland","Eastern Scotland","AA/AO","5","5","[c]","[c]"
"In post","2023","Legal","Scotland","Eastern Scotland","EO","5","5","[c]","[c]"
"In post","2023","Legal","Scotland","Eastern Scotland","G6/G7","270","260","61830","58850"
"In post","2023","Legal","Scotland","Eastern Scotland","SCS level","5","5","[c]","[c]"
"In post","2023","Legal","Scotland","Eastern Scotland","SEO/HEO","25","20","44210","43120"
"In post","2023","Legal","Scotland","Highlands and Islands","G6/G7","30","25","62090","58850"
"In post","2023","Legal","Scotland","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Scotland","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Scotland","North Eastern Scotland","G6/G7","35","30","59420","55990"
"In post","2023","Legal","Scotland","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Scotland","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Scotland","Southern Scotland","G6/G7","95","90","60020","55990"
"In post","2023","Legal","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Scotland","West Central Scotland","AA/AO","5","5","[c]","[c]"
"In post","2023","Legal","Scotland","West Central Scotland","EO","70","65","28370","28130"
"In post","2023","Legal","Scotland","West Central Scotland","G6/G7","305","285","61810","58850"
"In post","2023","Legal","Scotland","West Central Scotland","SCS level","15","15","87450","85200"
"In post","2023","Legal","Scotland","West Central Scotland","SEO/HEO","90","80","38230","35000"
"In post","2023","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","25","20","29180","28130"
"In post","2023","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","60","55","61340","60590"
"In post","2023","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","40","35","41180","40800"
"In post","2023","Legal","South East (England)","Hampshire and Isle of Wight","EO","15","15","27990","28170"
"In post","2023","Legal","South East (England)","Hampshire and Isle of Wight","G6/G7","130","125","60600","58820"
"In post","2023","Legal","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","South East (England)","Hampshire and Isle of Wight","SEO/HEO","55","50","39610","40130"
"In post","2023","Legal","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","South East (England)","Kent","EO","45","45","28580","28130"
"In post","2023","Legal","South East (England)","Kent","G6/G7","60","55","59950","58820"
"In post","2023","Legal","South East (England)","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","South East (England)","Kent","SEO/HEO","75","65","38930","36990"
"In post","2023","Legal","South East (England)","Surrey, East and West Sussex","EO","5","5","[c]","[c]"
"In post","2023","Legal","South East (England)","Surrey, East and West Sussex","G6/G7","90","80","61080","61920"
"In post","2023","Legal","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","South East (England)","Surrey, East and West Sussex","SEO/HEO","45","40","40350","40800"
"In post","2023","Legal","South West (England)","Cornwall and Isles of Scilly","G6/G7","10","10","53870","56450"
"In post","2023","Legal","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Legal","South West (England)","Devon","EO","5","5","[c]","[c]"
"In post","2023","Legal","South West (England)","Devon","G6/G7","70","65","56080","56450"
"In post","2023","Legal","South West (England)","Devon","SEO/HEO","25","20","39540","38380"
"In post","2023","Legal","South West (England)","Dorset and Somerset","EO","5","5","[c]","[c]"
"In post","2023","Legal","South West (England)","Dorset and Somerset","G6/G7","15","15","60090","61730"
"In post","2023","Legal","South West (England)","Dorset and Somerset","SEO/HEO","10","10","40290","40640"
"In post","2023","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","75","70","28290","28130"
"In post","2023","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","210","195","58040","56070"
"In post","2023","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","10","10","[c]","[c]"
"In post","2023","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","100","95","38460","35820"
"In post","2023","Legal","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Wales","East Wales","AA/AO","25","20","22920","22520"
"In post","2023","Legal","Wales","East Wales","EO","75","65","28110","28130"
"In post","2023","Legal","Wales","East Wales","G6/G7","340","310","59650","59370"
"In post","2023","Legal","Wales","East Wales","SCS level","10","10","88950","83390"
"In post","2023","Legal","Wales","East Wales","SEO/HEO","130","120","38850","38350"
"In post","2023","Legal","Wales","West Wales and The Valleys","EO","5","5","[c]","[c]"
"In post","2023","Legal","Wales","West Wales and The Valleys","G6/G7","70","65","57630","56450"
"In post","2023","Legal","Wales","West Wales and The Valleys","SEO/HEO","50","45","39110","39220"
"In post","2023","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","10","10","57640","56450"
