"Status","Year","Disability","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","North West (England)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Greater Manchester","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Greater Manchester","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Merseyside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Merseyside","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Eastern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Eastern Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","West Central Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","West Central Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Devon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","East Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","East Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","West Wales and The Valleys","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","West Wales and The Valleys","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","West Midlands","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","West Midlands","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","East Anglia","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","East Anglia","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Essex","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Inner London - East","Heterosexual / straight","50","[c]","46670","40340"
"Leaver Dept.","2023","Unknown","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Inner London - East","Unknown","175","[c]","36450","32000"
"Leaver Dept.","2023","Unknown","London","Inner London - West","Heterosexual / straight","385","[c]","42900","37870"
"Leaver Dept.","2023","Unknown","London","Inner London - West","LGBO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Inner London - West","Undeclared","155","[c]","43050","40240"
"Leaver Dept.","2023","Unknown","London","Inner London - West","Unknown","1330","[c]","41910","35560"
"Leaver Dept.","2023","Unknown","London","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Outer London - East and North East","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Outer London - South","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Outer London - South","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Outer London - South","Unknown","70","[c]","34800","30980"
"Leaver Dept.","2023","Unknown","London","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
