"Status","Year","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Eastern Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Essex","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","80","[c]","31220","31530"
"New entrant CS","2023","Black","Greater Manchester","Outside London","110","[c]","30150","25260"
"New entrant CS","2023","Black","Hampshire and Isle of Wight","Outside London","35","[c]","28720","30650"
"New entrant CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inner London - East","London","225","[c]","35340","32320"
"New entrant CS","2023","Black","Inner London - West","London","310","[c]","34560","30500"
"New entrant CS","2023","Black","Kent","Outside London","40","[c]","27900","28880"
"New entrant CS","2023","Black","Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Leicestershire, Rutland and Northamptonshire","Outside London","30","[c]","25600","23640"
"New entrant CS","2023","Black","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Merseyside","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","Black","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northumberland, and Tyne and Wear","Outside London","40","[c]","31580","31270"
"New entrant CS","2023","Black","Outer London - East and North East","London","50","[c]","32100","32110"
"New entrant CS","2023","Black","Outer London - South","London","95","[c]","31150","27640"
"New entrant CS","2023","Black","Outer London - West and North West","London","35","[c]","31560","29750"
"New entrant CS","2023","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Shropshire and Staffordshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","South Yorkshire","Outside London","30","[c]","29990","28120"
"New entrant CS","2023","Black","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Surrey, East and West Sussex","Outside London","45","[c]","28680","28550"
"New entrant CS","2023","Black","Tees Valley and Durham","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","West Central Scotland","Outside London","50","[c]","30530","26270"
"New entrant CS","2023","Black","West Midlands","Outside London","150","[c]","27550","23640"
"New entrant CS","2023","Black","West Wales and The Valleys","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","West Yorkshire","Outside London","70","[c]","29720","27650"
"New entrant CS","2023","Mixed","Bedfordshire and Hertfordshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","27060","24570"
"New entrant CS","2023","Mixed","Cheshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Derbyshire and Nottinghamshire","Outside London","50","[c]","26250","23640"
"New entrant CS","2023","Mixed","Devon","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East Anglia","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East Wales","Outside London","45","[c]","27600","24840"
"New entrant CS","2023","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Eastern Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","80","[c]","30960","27540"
"New entrant CS","2023","Mixed","Greater Manchester","Outside London","70","[c]","30060","25960"
"New entrant CS","2023","Mixed","Hampshire and Isle of Wight","Outside London","40","[c]","27820","24840"
"New entrant CS","2023","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Inner London - East","London","85","[c]","36080","33800"
"New entrant CS","2023","Mixed","Inner London - West","London","220","[c]","36430","32970"
"New entrant CS","2023","Mixed","Kent","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Lancashire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Merseyside","Outside London","45","[c]","25060","23640"
"New entrant CS","2023","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northumberland, and Tyne and Wear","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outer London - East and North East","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outer London - South","London","30","[c]","30550","27640"
"New entrant CS","2023","Mixed","Outer London - West and North West","London","30","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Shropshire and Staffordshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South Yorkshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Surrey, East and West Sussex","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Tees Valley and Durham","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","West Central Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","West Midlands","Outside London","65","[c]","27950","22520"
"New entrant CS","2023","Mixed","West Wales and The Valleys","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","West Yorkshire","Outside London","55","[c]","27680","25190"
"New entrant CS","2023","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East Anglia","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East Wales","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Greater Manchester","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","London","30","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","London","95","[c]","34360","29660"
"New entrant CS","2023","Other ethnicity","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - South","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - West and North West","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bedfordshire and Hertfordshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cheshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Devon","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Anglia","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Wales","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","[c]","36080","33810"
"New entrant CS","2023","Undeclared","Greater Manchester","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hampshire and Isle of Wight","Outside London","30","[c]","32850","31060"
"New entrant CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inner London - East","London","45","[c]","43030","39110"
"New entrant CS","2023","Undeclared","Inner London - West","London","85","[c]","37170","33800"
"New entrant CS","2023","Undeclared","Kent","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lancashire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Merseyside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Yorkshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northumberland, and Tyne and Wear","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outer London - East and North East","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outer London - South","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outer London - West and North West","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South Yorkshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Surrey, East and West Sussex","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tees Valley and Durham","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Central Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands","Outside London","40","[c]","26310","22520"
"New entrant CS","2023","Undeclared","West Wales and The Valleys","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Yorkshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","175","[c]","28370","25750"
"New entrant CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","340","[c]","30020","27350"
"New entrant CS","2023","Unknown","Cheshire","Outside London","155","[c]","28400","28880"
"New entrant CS","2023","Unknown","Cornwall and Isles of Scilly","Outside London","30","[c]","29320","22500"
"New entrant CS","2023","Unknown","Cumbria","Outside London","90","[c]","25770","22150"
"New entrant CS","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","565","[c]","26820","23230"
"New entrant CS","2023","Unknown","Devon","Outside London","315","[c]","27910","25350"
"New entrant CS","2023","Unknown","Dorset and Somerset","Outside London","205","[c]","27100","24430"
"New entrant CS","2023","Unknown","East Anglia","Outside London","450","[c]","26940","23230"
"New entrant CS","2023","Unknown","East Wales","Outside London","580","[c]","27400","24540"
"New entrant CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","135","[c]","26600","25880"
"New entrant CS","2023","Unknown","Eastern Scotland","Outside London","1410","[c]","31510","29100"
"New entrant CS","2023","Unknown","Essex","Outside London","210","[c]","26460","23640"
"New entrant CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1010","[c]","30590","27080"
"New entrant CS","2023","Unknown","Greater Manchester","Outside London","800","[c]","28670","25750"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","Outside London","630","[c]","28070","24840"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","170","[c]","26690","24090"
"New entrant CS","2023","Unknown","Highlands and Islands","Outside London","80","[c]","26690","24710"
"New entrant CS","2023","Unknown","Inner London - East","London","435","[c]","33530","28400"
"New entrant CS","2023","Unknown","Inner London - West","London","1615","[c]","37160","33880"
"New entrant CS","2023","Unknown","Kent","Outside London","610","[c]","25770","25750"
"New entrant CS","2023","Unknown","Lancashire","Outside London","340","[c]","26860","23640"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","275","[c]","25090","23230"
"New entrant CS","2023","Unknown","Lincolnshire","Outside London","125","[c]","27810","25080"
"New entrant CS","2023","Unknown","Merseyside","Outside London","1755","[c]","24000","22400"
"New entrant CS","2023","Unknown","North Eastern Scotland","Outside London","90","[c]","29960","29100"
"New entrant CS","2023","Unknown","North Yorkshire","Outside London","135","[c]","29030","26910"
"New entrant CS","2023","Unknown","Northern Ireland","Outside London","265","[c]","25390","22520"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","490","[c]","27060","22520"
"New entrant CS","2023","Unknown","Outer London - East and North East","London","165","[c]","31540","30780"
"New entrant CS","2023","Unknown","Outer London - South","London","780","[c]","31050","29750"
"New entrant CS","2023","Unknown","Outer London - West and North West","London","690","[c]","31270","29750"
"New entrant CS","2023","Unknown","Overseas","Overseas","50","[c]","49980","45780"
"New entrant CS","2023","Unknown","Shropshire and Staffordshire","Outside London","385","[c]","30150","27080"
"New entrant CS","2023","Unknown","South Yorkshire","Outside London","865","[c]","25700","25750"
"New entrant CS","2023","Unknown","Southern Scotland","Outside London","305","[c]","25610","23190"
"New entrant CS","2023","Unknown","Surrey, East and West Sussex","Outside London","315","[c]","29380","26750"
"New entrant CS","2023","Unknown","Tees Valley and Durham","Outside London","515","[c]","25840","23230"
"New entrant CS","2023","Unknown","Unknown","Unknown","260","[c]","24900","22400"
"New entrant CS","2023","Unknown","West Central Scotland","Outside London","1610","[c]","27710","24710"
"New entrant CS","2023","Unknown","West Midlands","Outside London","880","[c]","25820","22520"
"New entrant CS","2023","Unknown","West Wales and The Valleys","Outside London","325","[c]","24320","22500"
"New entrant CS","2023","Unknown","West Yorkshire","Outside London","740","[c]","27200","25750"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","Outside London","240","[c]","30040","27570"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","450","[c]","31560","29080"
"New entrant CS","2023","White","Cheshire","Outside London","335","[c]","31400","28880"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","Outside London","95","[c]","31430","25920"
"New entrant CS","2023","White","Cumbria","Outside London","215","[c]","28160","22150"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","Outside London","775","[c]","28540","23640"
"New entrant CS","2023","White","Devon","Outside London","610","[c]","28930","26650"
"New entrant CS","2023","White","Dorset and Somerset","Outside London","370","[c]","28320","25920"
"New entrant CS","2023","White","East Anglia","Outside London","895","[c]","28460","25970"
"New entrant CS","2023","White","East Wales","Outside London","1420","[c]","30400","26900"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","Outside London","360","[c]","26560","26840"
"New entrant CS","2023","White","Eastern Scotland","Outside London","985","[c]","32620","29100"
"New entrant CS","2023","White","Essex","Outside London","235","[c]","26910","23640"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","2225","[c]","32560","28880"
"New entrant CS","2023","White","Greater Manchester","Outside London","1255","[c]","31020","27520"
"New entrant CS","2023","White","Hampshire and Isle of Wight","Outside London","1270","[c]","29470","27080"
"New entrant CS","2023","White","Herefordshire, Worcestershire and Warwickshire","Outside London","220","[c]","27170","23640"
"New entrant CS","2023","White","Highlands and Islands","Outside London","115","[c]","27060","22220"
"New entrant CS","2023","White","Inner London - East","London","720","[c]","42400","35410"
"New entrant CS","2023","White","Inner London - West","London","2265","[c]","38900","34710"
"New entrant CS","2023","White","Kent","Outside London","570","[c]","27590","25750"
"New entrant CS","2023","White","Lancashire","Outside London","675","[c]","27620","24070"
"New entrant CS","2023","White","Leicestershire, Rutland and Northamptonshire","Outside London","365","[c]","26100","23640"
"New entrant CS","2023","White","Lincolnshire","Outside London","250","[c]","28850","27080"
"New entrant CS","2023","White","Merseyside","Outside London","1035","[c]","26700","23640"
"New entrant CS","2023","White","North Eastern Scotland","Outside London","55","[c]","30930","28120"
"New entrant CS","2023","White","North Yorkshire","Outside London","385","[c]","31400","27070"
"New entrant CS","2023","White","Northern Ireland","Outside London","270","[c]","28860","23950"
"New entrant CS","2023","White","Northumberland, and Tyne and Wear","Outside London","1155","[c]","29310","24380"
"New entrant CS","2023","White","Outer London - East and North East","London","55","[c]","30770","27640"
"New entrant CS","2023","White","Outer London - South","London","175","[c]","34110","29750"
"New entrant CS","2023","White","Outer London - West and North West","London","245","[c]","32570","29840"
"New entrant CS","2023","White","Overseas","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Shropshire and Staffordshire","Outside London","630","[c]","30960","28880"
"New entrant CS","2023","White","South Yorkshire","Outside London","545","[c]","30000","25900"
"New entrant CS","2023","White","Southern Scotland","Outside London","275","[c]","25770","22520"
"New entrant CS","2023","White","Surrey, East and West Sussex","Outside London","555","[c]","32140","28880"
"New entrant CS","2023","White","Tees Valley and Durham","Outside London","905","[c]","28930","28160"
"New entrant CS","2023","White","Unknown","Unknown","75","[c]","31510","28840"
"New entrant CS","2023","White","West Central Scotland","Outside London","1385","[c]","29830","25880"
"New entrant CS","2023","White","West Midlands","Outside London","810","[c]","31440","26020"
"New entrant CS","2023","White","West Wales and The Valleys","Outside London","1010","[c]","25430","22500"
"New entrant CS","2023","White","West Yorkshire","Outside London","1000","[c]","31610","28880"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
