"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Ministry of Justice","Outside London","Unknown","3580","3325","30480","29050"
"In post","2023","Declared disabled","Ministry of Justice","Unknown","AA/AO","10","5","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","London","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","London","EO","25","25","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","London","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","London","SEO/HEO","30","30","49060","48550"
"In post","2023","Declared disabled","National Crime Agency","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Outside London","EO","95","90","35170","36040"
"In post","2023","Declared disabled","National Crime Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Outside London","SEO/HEO","80","80","44330","45610"
"In post","2023","Declared disabled","National Crime Agency","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","EO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","40","40","74610","77470"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","55","55","44960","47750"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","London","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","London","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","London","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","Outside London","EO","30","30","24590","23450"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","London","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Outside London","AA/AO","540","500","25300","24890"
"In post","2023","Declared disabled","Scottish Government","Outside London","EO","630","600","32550","31940"
"In post","2023","Declared disabled","Scottish Government","Outside London","G6/G7","310","295","64770","65280"
"In post","2023","Declared disabled","Scottish Government","Outside London","SCS level","20","20","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Outside London","SEO/HEO","735","700","41620","41640"
"In post","2023","Declared disabled","Scottish Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","London","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","London","EO","5","5","[c]","[c]"
